<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180523,000000,4338.0000000,4338.5000000,4251.5000000,4263.0000000,789928
20180524,000000,4283.0000000,4298.5000000,4230.0000000,4230.0000000,566271
20180525,000000,4246.5000000,4281.5000000,4206.0000000,4248.0000000,766496
20180528,000000,4252.0000000,4300.5000000,4217.0000000,4290.0000000,299236
20180529,000000,4297.0000000,4298.5000000,4163.0000000,4224.0000000,839202
20180530,000000,4220.5000000,4268.0000000,4181.5000000,4246.5000000,695064
20180531,000000,4255.0000000,4262.0000000,4157.5000000,4209.0000000,1514501
20180601,000000,4200.5000000,4258.0000000,4180.5000000,4205.5000000,749537
20180604,000000,4224.5000000,4304.5000000,4224.5000000,4299.0000000,747434
20180605,000000,4297.5000000,4313.5000000,4248.5000000,4278.0000000,1061031
20180606,000000,4285.0000000,4285.0000000,4212.5000000,4264.5000000,523800
20180607,000000,4270.0000000,4292.0000000,4250.0000000,4250.0000000,517950
20180608,000000,4235.0000000,4282.5000000,4159.5000000,4159.5000000,939614
20180609,000000,4172.5000000,4198.0000000,4168.5000000,4191.0000000,53658
20180611,000000,4194.0000000,4199.5000000,4140.0000000,4159.5000000,301376
20180613,000000,4181.5000000,4208.5000000,4140.0000000,4140.0000000,771934
20180614,000000,4123.0000000,4136.0000000,4083.0000000,4090.0000000,564758
20180615,000000,4102.5000000,4137.0000000,4053.0000000,4055.0000000,1592254
20180618,000000,4039.0000000,4082.0000000,4018.0000000,4045.5000000,576631
20180619,000000,4031.0000000,4108.5000000,4006.0000000,4091.0000000,833354
20180620,000000,4106.0000000,4161.5000000,4097.5000000,4132.0000000,792489
20180621,000000,4135.0000000,4171.5000000,4117.5000000,4135.0000000,693357
