<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20160821,000000,9.4907000,9.4912000,9.4810000,9.4882000,5
20160822,000000,9.4846000,9.5074300,9.4687000,9.4744700,595485
20160823,000000,9.4755700,9.4884300,9.4532000,9.4708600,535014
20160824,000000,9.4677600,9.4761300,9.4360000,9.4574600,548873
20160825,000000,9.4544000,9.4978000,9.4450000,9.4860500,511512
20160826,000000,9.4854000,9.5148300,9.4700000,9.4850000,618310
20160827,000000,9.4855000,9.4855000,9.4855000,9.4855000,1
20160828,000000,9.4875000,9.4900000,9.4775000,9.4864000,130
20160829,000000,9.4864000,9.5083700,9.4618000,9.4649400,539796
20160830,000000,9.4702000,9.5374300,9.4615000,9.5146000,612924
20160831,000000,9.5150000,9.5571700,9.4970000,9.5468600,578324
20160901,000000,9.5469600,9.5905400,9.5383100,9.5701600,647059
20160902,000000,9.5703400,9.6214000,9.5630000,9.5768000,668215
20160903,000000,9.5794000,9.6022000,9.5794000,9.6022000,2
20160904,000000,9.5650000,9.5697000,9.5633000,9.5697000,17
20160905,000000,9.5706500,9.5741700,9.5370000,9.5421400,499465
20160906,000000,9.5421400,9.5533300,9.5153000,9.5153000,637185
20160907,000000,9.5228000,9.5394300,9.4818000,9.4854600,598239
20160908,000000,9.4830600,9.5172300,9.4727000,9.5043500,653632
20160909,000000,9.5032000,9.5567900,9.4955000,9.5365000,686890
20160910,000000,9.5342000,9.5342000,9.5342000,9.5342000,1
20160911,000000,9.5293000,9.5295000,9.5293000,9.5293000,3
20160912,000000,9.5456000,9.5750700,9.5194700,9.5194700,738184
20160913,000000,9.5277000,9.5762000,9.5150000,9.5640500,747221
20160914,000000,9.5652600,9.5758900,9.5280000,9.5295400,767243
20160915,000000,9.5417000,9.5774300,9.5230000,9.5348000,811294
20160916,000000,9.5359000,9.5712300,9.5245000,9.5499000,690058
20160917,000000,9.5534000,9.5534000,9.5375000,9.5517000,4
20160918,000000,9.5453000,9.5505000,9.5453000,9.5505000,6
20160919,000000,9.5522900,9.5738000,9.5368000,9.5672000,634811
20160920,000000,9.5701000,9.5901200,9.5545000,9.5849000,678536
20160921,000000,9.5875000,9.5944800,9.5644000,9.5691000,787774
20160922,000000,9.5690600,9.6025300,9.5633000,9.5795600,739506
20160923,000000,9.5760400,9.5968900,9.5658000,9.5845600,700718
20160924,000000,9.5872000,9.5912000,9.5850000,9.5912000,3
20160925,000000,9.5875000,9.5879100,9.5803000,9.5803000,116
20160926,000000,9.5856000,9.6235600,9.5728000,9.5999000,612742
20160927,000000,9.5927800,9.6656300,9.5764000,9.6361700,701449
20160928,000000,9.6397000,9.6459600,9.5989000,9.6020500,740709
20160929,000000,9.6051000,9.6294300,9.5960000,9.6159100,761946
20160930,000000,9.6143000,9.6417000,9.6032700,9.6292000,778572
20161001,000000,9.5775000,9.5775000,9.5775000,9.5775000,1
20161002,000000,9.6235000,9.6363000,9.6165000,9.6363000,232
20161003,000000,9.6306100,9.6456700,9.5738000,9.6029600,695835
20161004,000000,9.6005500,9.6391300,9.5888000,9.6319000,855624
20161005,000000,9.6348000,9.6434000,9.6008300,9.6196500,776470
20161006,000000,9.6196900,9.6413300,9.6110000,9.6167600,714733
20161007,000000,9.6167100,9.6769100,9.6060000,9.6600000,865177
20161008,000000,9.6580000,9.6707000,9.6580000,9.6595000,3
20161009,000000,9.6462000,9.6575000,9.6364000,9.6483000,10
20161010,000000,9.6594100,9.6909300,9.6328000,9.6357500,628253
20161011,000000,9.6351900,9.7591300,9.6314900,9.7474000,844464
20161012,000000,9.7460500,9.7616000,9.7189000,9.7359200,765764
20161013,000000,9.7375600,9.7604000,9.7093000,9.7177600,749795
20161014,000000,9.7182000,9.7212300,9.6860000,9.6957000,687992
20161015,000000,9.6935000,9.7010000,9.6935000,9.7010000,2
20161016,000000,9.6980000,9.6988000,9.6953100,9.6977000,5
20161017,000000,9.6918000,9.7119800,9.6818000,9.6895000,658578
20161018,000000,9.6906000,9.7078300,9.6798000,9.6911500,727405
20161019,000000,9.6916500,9.7057800,9.6848000,9.6900100,665605
20161020,000000,9.6900100,9.7264300,9.6790000,9.6964600,682426
20161021,000000,9.6948500,9.7162300,9.6788000,9.7000000,732348
20161022,000000,9.7065000,9.7065000,9.7017000,9.7020000,3
20161023,000000,9.6978000,9.6980000,9.6895000,9.6968000,16
20161024,000000,9.6961000,9.7202300,9.6830000,9.6931900,593295
20161025,000000,9.6934000,9.7291000,9.6850000,9.7168500,622866
20161026,000000,9.7147500,9.7500000,9.7098000,9.7164000,624861
20161027,000000,9.7165000,9.8965200,9.6772700,9.8910700,720808
20161028,000000,9.8910700,9.9077500,9.8330000,9.8987000,773151
20161029,000000,9.8825000,9.8825000,9.8825000,9.8825000,1
20161030,000000,9.8674000,9.8937000,9.8674000,9.8937000,32
20161031,000000,9.9002000,9.9201500,9.8490000,9.9152900,619575
20161101,000000,9.9167000,9.9213000,9.8440000,9.9071000,722563
20161102,000000,9.9028300,9.9142700,9.8765000,9.8996000,729738
20161103,000000,9.8991600,9.9783400,9.8593000,9.9581000,773295
20161104,000000,9.9573000,9.9795300,9.9262600,9.9581000,689941
20161105,000000,9.9697000,9.9797000,9.9697000,9.9797000,64
20161106,000000,9.9578000,9.9578000,9.9275000,9.9278000,93
20161107,000000,9.9301000,10.0072900,9.9213000,9.9687000,664163
20161108,000000,9.9679500,9.9689600,9.9130000,9.9396500,613603
20161109,000000,9.9396500,10.0816700,9.8667000,9.8876000,1262292
20161110,000000,9.8874100,9.9247700,9.8416000,9.8460400,949395
20161111,000000,9.8450000,9.9112700,9.8288000,9.8623400,867770
20161112,000000,9.8627400,9.8674300,9.8515000,9.8566600,25261
20161113,000000,9.8647000,9.8647000,9.8318000,9.8520000,40
20161114,000000,9.8475000,9.8726000,9.7967100,9.8289300,945954
20161115,000000,9.8305000,9.8691300,9.7924400,9.8525000,851985
20161116,000000,9.8525600,9.8614400,9.8130000,9.8290100,787088
20161117,000000,9.8290100,9.8528400,9.8133000,9.8173900,795077
20161118,000000,9.8173900,9.8399400,9.7886000,9.8114000,843051
20161119,000000,9.8111700,9.8218300,9.7992000,9.8184000,22373
20161120,000000,9.8026000,9.8050000,9.7995000,9.8039000,44
20161121,000000,9.8007000,9.8267800,9.7874000,9.7936000,817697
20161122,000000,9.7936000,9.8139800,9.7811000,9.7916300,827269
20161123,000000,9.7914000,9.8038400,9.7677000,9.7909700,764650
20161124,000000,9.7911000,9.8061200,9.7388000,9.7585800,636776
20161125,000000,9.7585800,9.7991000,9.7493000,9.7865900,807004
20161126,000000,9.7865900,9.7947000,9.7835300,9.7902000,7481
20161127,000000,9.7841000,9.7841000,9.7750000,9.7805000,8
20161128,000000,9.7808000,9.8018800,9.7509000,9.7695000,771364
20161129,000000,9.7695000,9.7756500,9.7510000,9.7635700,714570
20161130,000000,9.7635700,9.7977400,9.7370000,9.7747500,874440
20161201,000000,9.7739300,9.8432000,9.7655000,9.8284200,901499
20161202,000000,9.8272300,9.8358200,9.7858000,9.7964800,848226
20161203,000000,9.7953300,9.8110000,9.7800000,9.7800000,17547
20161204,000000,9.7954000,9.8819000,9.7943000,9.8123000,33
20161205,000000,9.8122000,9.8260000,9.7520000,9.8151600,902822
20161206,000000,9.8139800,9.8316000,9.7643000,9.7821600,717605
20161207,000000,9.7820900,9.7951300,9.7463600,9.7630500,697951
20161208,000000,9.7627500,9.7837900,9.6770600,9.6962500,884254
20161209,000000,9.6969500,9.7200600,9.6740000,9.6953900,729362
20161210,000000,9.6956900,9.6964300,9.6700000,9.6700000,20620
