<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200129,000000,2245.4300000,2277.5300000,2239.8900000,2272.8900000,5947437802
20200130,000000,2254.2300000,2303.0800000,2247.1900000,2276.3500000,7103391551
20200131,000000,2285.6900000,2305.4000000,2228.1600000,2229.9100000,7622257138
20200203,000000,2210.9200000,2245.3400000,2206.0900000,2241.5000000,4739456875
20200204,000000,2255.8500000,2272.6300000,2255.8500000,2267.0000000,3642042131
20200205,000000,2272.8400000,2301.1000000,2265.5800000,2289.3500000,4900462718
20200206,000000,2300.5000000,2307.4000000,2257.6400000,2270.4200000,4882716850
20200207,000000,2276.7900000,2294.6100000,2253.9600000,2274.0800000,5533160804
20200210,000000,2281.9100000,2286.9400000,2260.7600000,2268.2500000,4098032312
20200211,000000,2279.7100000,2294.5900000,2266.2500000,2290.5900000,5095402559
20200212,000000,2298.0600000,2347.4200000,2298.0600000,2344.3300000,7548581235
20200213,000000,2344.3300000,2399.8900000,2342.1900000,2395.2500000,11187718551
20200214,000000,2407.5600000,2419.9200000,2373.2300000,2403.9200000,5525020470
20200217,000000,2412.2400000,2440.6300000,2411.9500000,2430.4000000,5432351795
20200218,000000,2428.7400000,2428.7400000,2375.5000000,2376.9800000,5176492437
20200219,000000,2391.1000000,2407.2300000,2358.7200000,2406.5900000,5716809536
20200220,000000,2412.2400000,2421.8300000,2401.9400000,2409.3600000,4506756264
20200221,000000,2396.2500000,2418.0500000,2386.9300000,2410.5800000,3734118296
20200225,000000,2369.3000000,2414.1100000,2316.6700000,2316.6700000,7908729532
20200226,000000,2288.8600000,2329.0300000,2242.7600000,2325.9100000,8421411211
20200227,000000,2290.8500000,2306.2800000,2203.3400000,2212.5600000,6947441320
20200228,000000,2144.5100000,2163.0200000,2082.6400000,2116.3200000,12606341970
20200302,000000,2160.6400000,2208.5200000,2087.4500000,2144.6000000,9470125786
20200303,000000,2203.4500000,2213.9200000,2177.3500000,2209.5300000,5912842355
20200304,000000,2191.7500000,2221.1600000,2177.1000000,2194.4900000,6327455020
20200305,000000,2211.5800000,2223.0600000,2149.7300000,2164.3100000,5429610148
20200306,000000,2122.0200000,2142.0900000,2051.3400000,2086.5000000,7949273301
20200310,000000,1912.8200000,2013.2700000,1880.8500000,1903.1600000,11025402046
20200311,000000,1934.1100000,1944.0400000,1839.9700000,1852.6200000,7390732904
20200312,000000,1777.9100000,1780.5000000,1650.9300000,1653.1500000,9871014733
20200313,000000,1657.9700000,1726.5600000,1650.8600000,1659.7500000,8268548260
20200316,000000,1623.0800000,1649.9400000,1558.4800000,1632.1000000,6158668158
20200317,000000,1630.2800000,1666.4100000,1564.7400000,1594.2800000,7524028802
20200318,000000,1576.6600000,1576.6600000,1490.8500000,1512.8300000,5150356611
20200319,000000,1522.5400000,1596.5500000,1484.5100000,1588.6700000,5478809560
20200320,000000,1630.3300000,1715.7000000,1630.3300000,1682.4000000,7458959919
20200323,000000,1624.3300000,1721.2700000,1606.0200000,1693.2900000,5301924334
20200324,000000,1748.2900000,1821.7900000,1737.8900000,1818.1700000,6180170580
20200325,000000,1849.1300000,1894.5700000,1750.2500000,1811.8200000,8847716364
20200326,000000,1799.2600000,1835.1700000,1764.5300000,1816.2800000,4569012133
20200327,000000,1820.6200000,1820.6200000,1745.9500000,1757.1000000,5174408496
20200330,000000,1737.7400000,1776.0500000,1705.8000000,1770.5300000,3090606974
20200331,000000,1797.7900000,1829.6800000,1787.1300000,1822.1500000,4579112608
20200401,000000,1781.2600000,1820.7700000,1776.2700000,1818.1900000,3396176622
20200402,000000,1842.7400000,1855.3300000,1803.8300000,1843.2900000,3762934520
20200403,000000,1851.8300000,1877.1200000,1837.5800000,1870.7900000,3156730963
20200406,000000,1891.7500000,1960.3500000,1889.4600000,1954.0000000,4830640720
20200407,000000,1982.1300000,2014.3400000,1919.1400000,1926.5700000,7599387931
20200408,000000,1922.7700000,1954.8800000,1906.8300000,1954.8800000,3426078123
20200409,000000,1970.3200000,1991.5200000,1948.1300000,1966.5000000,4319464917
20200410,000000,1952.2100000,1976.2800000,1946.6600000,1972.5100000,2195065986
20200413,000000,1976.8600000,1978.6300000,1928.1600000,1937.9600000,2203365087
